SN Name,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations,Host Name,Search Type,Distance Modulus,Distance Modulus Error,Host PGC,Host Morphology,Host Morphology Code,Host Position
SN2007ou,WISEA J022342.64-004935.1,35.92775,-0.82647,G,33940.0,0.11321099999999999,,18.4g,0.012,17,0,42,15,13,4,0,SDSS J22342.65-004935.2,loc,,,,,,
SN2007ox,WISEA J224658.08-000417.5,341.74197000000004,-0.07155,G,62956.0,0.21,,20.4g,0.015,9,0,27,4,3,4,0,SDSS J24658.06-000417.5,loc,,,,,,
SN2007oy,SDSS J231755.53+011325.1,349.48139,1.22364,G,120816.0,0.40299999999999997,,22.5g,0.023,8,0,15,4,5,4,0,SDSS J31755.54+011325.0,loc,,,,,,
SN2007oz,WISEA J235716.57+001454.3,359.31908,0.24846999999999997,G,89128.0,0.2973,,20.7g,0.054000000000000006,9,0,33,8,7,4,0,SDSS J35716.58+001454.5,loc,,,,,,
SN2007pa,WISEA J210134.34-001611.0,315.39312,-0.26971,G,47097.0,0.1571,,21.6g,0.078,9,0,27,3,3,4,0,A210134-0016,loc,,,,,,
SN2007pb,WISEA J234824.95-011106.1,357.10400000000004,-1.1851,G,71950.0,0.24,,20.3g,0.012,8,0,35,6,3,4,0,SDSS J34824.95-011106.5,loc,,,,,,
SN2007pc,WISEA J211549.50+003904.6,318.95612,0.6511899999999999,G,41341.0,0.1379,,,0.012,11,0,18,6,5,0,0,SDSS J11549.47+003904.4,loc,,,,,,
SN2007pe,SDSS J022103.96+002947.4,35.26654,0.49654,G,91257.0,0.3044,,21.1g,0.002,10,0,21,7,6,4,0,SDSS J22103.96+002947.4,loc,,,,,,
SN2007pf,SDSS J221143.28+003445.5,332.93,0.57936,G,35975.0,0.12,,20.00,0.0,12,0,1,5,4,0,0,SDSS J21143.27+003445.5,loc,,,,,,
SN2007pi,WISEA J224649.25+004520.8,341.70521,0.75581,G,86940.0,0.29,,19.4g,0.008,12,0,34,9,4,4,1,SDSS J24649.24+004520.9,loc,,,,,,
SN2007pj,WISEA J234910.67+004750.0,357.29446,0.79747,G,104927.0,0.35,,,0.026000000000000002,1,0,12,2,1,0,0,A234910+0047,loc,,,,,,
SN2007pp,WISEA J031101.21+002123.0,47.75489,0.35643,G,77946.0,0.26,,21.8g,0.019,6,0,31,5,3,4,0,SDSS J31101.16+002122.7,loc,,,,,,
SN2007pq,WISEA J223713.94+004410.6,339.30811,0.7363,G,55612.0,0.1855,,20.4g,0.003,12,0,33,7,6,4,0,SDSS J23713.94+004410.6,loc,,,,,,
SN2007pr,WISEA J230612.96+001944.2,346.55411000000004,0.32892,G,99831.0,0.33299999999999996,,22.9g,0.012,8,0,27,4,4,4,0,SDSS J30612.99+001944.1,loc,,,,,,
SN2007ps,WISEA J021913.45-002304.1,34.80601,-0.38454,G,73749.0,0.24600000000000002,,21.4g,0.001,10,0,27,7,7,4,0,SDSS J21913.44-002304.3,loc,,,,,,
SN2007pt,WISEA J020738.36-001926.4,31.90982,-0.32403000000000004,G,52551.0,0.17529,,19.0g,0.006,16,0,41,11,7,4,0,SDSS J20738.35-001926.5,loc,,,,,,
SN2007pu,SDSS J224558.32-003855.9,341.49300000000005,-0.64886,G,26981.0,0.09,,,0.001,11,0,8,5,3,0,0,SDSS J24558.32-003855.9,loc,,,,,,
SN2007px,WISEA J002243.95-002845.4,5.68314,-0.4794,G,32422.0,0.10814700000000001,,17.8g,0.003,26,0,62,15,9,8,0,SDSS J02243.95-002845.7,loc,,,,,,
SN2007py,WISEA J032931.50+003100.4,52.38127,0.51684,G,62956.0,0.21,,21.0g,0.002,9,0,27,7,6,4,0,SDSS J32931.50+003100.5,loc,,,,,,
SN2007pz,WISEA J033025.17+010033.6,52.604890000000005,1.00935,G,38973.0,0.13,,20.7g,0.005,6,0,27,4,3,4,0,SDSS J33025.17+010033.5,loc,,,,,,
SN2007qa,WISEA J015234.17+011438.7,28.142229999999998,1.24411,G,32977.0,0.11,,18.63,0.004,16,0,21,12,8,0,0,SDSS J15234.16+011438.8,loc,,,,,,
SN2007qd,SDSS J020933.56-010002.1,32.38987,-1.00061,G,13023.0,0.043439,SPEC,,0.004,0,0,0,1,1,0,0,SDSS J20932.72-005959.7,loc,,,,,,
SN2007qe,WISEA J235412.07+272431.9,358.55037000000004,27.40897,G,5996.0,0.02,,,,30,0,24,9,5,0,0,NSF J235412.09+272432.3,host,34.96,0.17,5065172.0,,,J235412.1+272432
SN2007qf,WISEA J221502.86-002029.0,333.76221,-0.34169,G,61098.0,0.2038,,20.4g,0.013000000000000001,13,0,35,6,4,4,0,SDSS J21502.93-002030.1,loc,,,,,,
SN2007qg,SDSS J013201.91-002546.5,23.00809,-0.42976000000000003,G,94135.0,0.314,,22.2g,0.008,10,0,15,3,1,3,0,SDSS J13201.91-002546.5,loc,,,,,,
SN2007qi,SDSS J231628.81-000556.0,349.12006,-0.09891,G,82863.0,0.2764,,20.5g,0.003,10,0,15,5,7,4,0,SDSS J31628.81-000556.1,loc,,,,,,
SN2007qk,WISEA J210314.31+002730.6,315.80965,0.45851000000000003,G,89938.0,0.3,,20.2g,0.079,5,0,33,5,3,4,0,SDSS J10314.31+002730.6,loc,,,,,,
SN2007ql,SDSS J212943.70+002640.8,322.43217999999996,0.44466000000000006,G,68952.0,0.23,,21.5g,0.015,8,0,15,3,3,4,0,SDSS J12943.71+002640.8,loc,,,,,,
SN2007qo,WISEA J014301.58-005642.6,25.75658,-0.94519,G,65385.0,0.2181,,20.9g,0.0,13,0,31,6,5,4,0,SDSS J14301.58-005642.6,loc,,,,,,
SN2007qr,WISEA J025229.06-010822.4,43.12131,-1.13942,G,40780.0,0.13602899999999998,,18.2g,0.03,20,0,62,14,9,8,0,SDSS J25229.11-010821.9,loc,,,,,,
SN2007qs,WISEA J031146.68+000539.5,47.94409,0.09383,G,86940.0,0.29,,22.3g,0.179,8,0,31,3,1,4,0,A031146+0005,loc,,,,,,
SN2007qt,WISEA J032925.41-003847.9,52.355909999999994,-0.64671,G,92936.0,0.31,,21.1g,0.024,5,0,27,4,3,4,0,SDSS J32925.41-003848.2,loc,,,,,,
SN2007qu,WISEA J223232.66+005133.3,338.13605,0.8593700000000001,G,92936.0,0.31,,21.0g,0.046,6,0,27,5,4,4,0,SDSS J23232.65+005133.8,loc,,,,,,
SN2007qz,SDSS J210002.78+004937.5,315.01158,0.8270799999999999,G,95934.0,0.32,,,0.03,9,0,0,3,3,0,0,SDSS J10002.80+004937.7,loc,,,,,,
SN2007ra,WISEA J233424.11-005324.7,353.6004,-0.8902200000000001,QSO,26700.0,0.089063,,17.5g,0.025,31,0,75,15,12,10,0,SDSS J33424.09-005324.7,loc,,,,,,
SN2007rd,SDSS J204701.18-000555.9,311.755,-0.09895,G,66254.0,0.221,,21.6g,0.034,9,0,19,4,4,4,0,SDSS J04701.18-000555.9,loc,,,,,,
SN2007re,WISEA J211734.93-003126.3,319.39553,-0.52398,G,63226.0,0.2109,,20.9g,0.028999999999999998,12,0,27,6,6,4,0,SDSS J11734.92-003126.2,loc,,,,,,
SN2007rf,SDSS J215531.06+004854.3,328.87942000000004,0.81509,G,86340.0,0.28800000000000003,,22.3g,0.025,11,0,15,5,6,4,0,SDSS J15531.07+004854.3,loc,,,,,,
SN2007rg,SDSS J205120.26+010107.8,312.83442,1.01884,G,80944.0,0.27,,23.3g,0.004,7,0,15,3,3,4,0,SDSS J05120.27+010107.8,loc,,,,,,
SN2007ri,WISEA J010652.30+010913.9,16.71785,1.15408,G,56961.0,0.19,,19.70,0.008,7,0,26,9,4,0,0,SDSS J10652.28+010913.9,loc,,,,,,
SN2007rj,SDSS J015358.76-000536.7,28.49525,-0.09267,G,26635.0,0.088844,SPEC,,0.0,1,0,0,2,2,0,0,SDSS J15358.76-000536.7,loc,,,,,,
SN2007rm,SDSS J022145.28+005144.3,35.43867,0.86231,G,89938.0,0.3,,,0.13699999999999998,5,0,0,1,1,0,0,A022145+0051,loc,,,,,,
SN2007ro,WISEA J014428.99+001347.3,26.120810000000002,0.2298,G,49745.0,0.165932,SPEC,18.5g,0.006999999999999999,2,0,27,5,3,4,0,SDSS J14428.99+001347.2,loc,,,,,,
SN2007rv,NGC 0689,27.465709999999998,-27.46661,G,4210.0,0.014043,,14.11,,36,2,57,16,6,19,0,NGC 689,host,34.29,0.4,6724.0,SABa,2.3,J014951.8-272800
SN2007sb,WISEA J004123.66+002442.5,10.34868,0.41179,G,63646.0,0.2123,,20.2g,0.002,12,0,31,7,6,4,0,SDSS J04123.67+002442.6,loc,,,,,,
SN2007sc,WISEA J021511.77+003210.5,33.799,0.53622,G,80944.0,0.27,,,0.036000000000000004,6,0,16,7,5,0,0,SDSS J21511.76+003210.4,loc,,,,,,
SN2007si,WISEA J015951.28+011259.7,29.963690000000003,1.2166,G,38973.0,0.13,,18.0g,0.001,12,0,47,10,6,6,0,SDSS J15951.28+011259.7,loc,,,,,,
SN2007sl,WISEA J211342.77-005015.6,318.4284,-0.83788,G,29979.0,0.1,,20.5g,0.006,6,0,35,7,4,4,0,SDSS J11342.81-005016.3,loc,,,,,,
SN2007sr,NGC 4038,180.47088,-18.86761,G,1642.0,0.005477,,11.20,,599,16,77,29,17,26,21,NGC 4038,host,31.72,0.2,37967.0,SBm,8.9,J120153.0-185206
SN2007sw,UGC 07228,183.40338,46.493970000000004,G,7568.0,0.025244,,15.1,,31,1,33,10,3,5,1,UGC 7228,host,34.93,0.2,39013.0,Sb,2.9,J121336.8+462938
SN2007ta,SDSS J011315.81-000130.1,18.315839999999998,-0.02539,G,89938.0,0.3,,,0.003,9,0,0,4,4,0,0,SDSS J11315.78-000130.0,loc,,,,,,
SN2007td,WISEA J020427.02-034418.2,31.112070000000003,-3.7385800000000002,G,89938.0,0.3,,,0.001,5,0,12,3,2,0,0,A020426-0344,loc,,,,,,
SN2007tf,SN 2007tf,17.49729,-0.0186,VisS,160689.0,0.536,PHOT,,,10,0,0,6,2,0,0,SDSS J10959.32-000108.0,name,,,,,,
SN2007th,WISEA J021057.38-050024.5,32.73989,-5.0069099999999995,G,149896.0,0.5,,,0.001,5,0,12,4,3,0,0,A021057-0500,loc,,,,,,
SN2007ti,WISEA J021009.81-043948.7,32.54099,-4.6637,G,149896.0,0.5,,,0.001,5,0,14,4,2,0,0,A021009-0439,loc,,,,,,
SN2007tj,WISEA J021104.37-041150.4,32.76921,-4.19723,G,89938.0,0.3,,,0.001,5,0,14,4,2,0,0,A021104-0411,loc,,,,,,
SN2007tk,GALEXMSC J023024.68-081756.1,37.602540000000005,-8.29846,G,89938.0,0.3,,,0.001,5,0,4,2,1,0,0,A023024-0817,loc,,,,,,
SN2007tl,SDSS J011104.95-001543.8,17.77063,-0.26218,G,,,,20.9g,0.013000000000000001,1,0,19,3,1,4,0,A011104-0015,loc,,,,,,
SN2007tm,WISEA J020604.79-033230.7,31.51973,-3.5414800000000004,G,149896.0,0.5,,,0.001,5,0,16,4,2,0,0,A020604-0332,loc,,,,,,
SN2007to,SDSS J022942.13-090205.5,37.42525,-9.03479,G,179876.0,0.6,,,0.001,5,0,0,2,2,0,0,A022942-0902,loc,,,,,,
SN2007tp,ESSENCE J023023.940-091339.85,37.59975,-9.227739999999999,G,149896.0,0.5,,,0.001,5,0,0,1,1,0,0,A023023-0913,loc,,,,,,
SN2007tr,SN 2007tr,17.700039999999998,0.22687,VisS,118418.0,0.395,PHOT,,,8,0,0,5,1,0,0,SDSS J11047.93+001337.0,name,,,,,,
SN2007ts,WISEA J010758.15+002748.6,16.99226,0.46358,G,94188.0,0.314176,SPEC,22.3g,0.002,2,0,27,5,3,4,0,SDSS J10758.14+002748.8,loc,,,,,,
SN2007tt,GALEXMSC J011120.37-001217.2,17.8355,-0.20536999999999997,G,119917.0,0.4,,,0.001,8,0,4,2,1,0,0,SDSS J11120.53-001219.8,loc,,,,,,
SN2007tv,ESSENCE J020513.329-050142.46,31.30554,-5.02846,G,89938.0,0.3,,,0.001,5,0,0,1,1,0,0,A020513-0501,loc,,,,,,
SN2007tw,ESSENCE J020532.967-050246.64,31.387359999999997,-5.04629,G,179876.0,0.6,,,0.001,5,0,0,1,1,0,0,A020532-0502,loc,,,,,,
SN2007tx,SDSS J022833.30-083524.1,37.1388,-8.59047,G,209855.0,0.7,,,0.0,5,0,0,2,2,0,0,A022833-0835,loc,,,,,,
SN2007tz,WISEA J023007.18-084309.8,37.52978,-8.71925,G,149896.0,0.5,,,0.001,5,0,12,3,2,0,0,A023007-0843,loc,,,,,,
SN2007ub,WISEA J020724.15-035155.4,31.85057,-3.86533,G,149896.0,0.5,,,0.001,5,0,12,3,2,0,0,A020724-0351,loc,,,,,,
SN2007ud,ESSENCE J023013.148-091539.45,37.55478,-9.26096,G,179876.0,0.6,,,0.001,5,0,0,1,1,0,0,A023013-0915,loc,,,,,,
SN2007ug,SDSS J020936.79-045151.5,32.40354,-4.86451,G,209855.0,0.7,,,0.001,5,0,2,3,2,0,0,A020936-0451,loc,,,,,,
SN2007uh,ESSENCE J020605.198-040137.51,31.521659999999997,-4.02709,G,179876.0,0.6,,,0.001,5,0,0,1,1,0,0,A020605-0401,loc,,,,,,
SN2007ui,ESSENCE J023457.120-080400.20,38.738,-8.06672,G,119917.0,0.4,,,0.0,5,0,0,1,1,0,0,A023457-0804,loc,,,,,,
SN2007uk,ESSENCE J011055.004-002253.24,17.72918,-0.38145999999999997,G,149896.0,0.5,,,0.001,5,0,0,1,1,0,0,A011055-0022,loc,,,,,,
SN2007ul,WISEA J020716.49-044223.0,31.8189,-4.70645,G,179876.0,0.6,,,0.001,5,0,12,3,2,0,0,A020716-0442,loc,,,,,,
SN2007um,SDSS J011229.20+001702.1,18.1217,0.28367,G,89938.0,0.3,,,0.001,5,0,0,2,2,0,0,A011229+0017,loc,,,,,,
SN2007un,ESSENCE J011422.735+010745.64,18.59473,1.12934,G,89938.0,0.3,,,0.001,6,0,0,1,1,0,0,A011422+0107,loc,,,,,,
SN2007uo,ESSENCE J011511.994-000208.37,18.799970000000002,-0.035660000000000004,G,119917.0,0.4,,,0.001,5,0,0,1,1,0,0,A011511-0002,loc,,,,,,
SN2007up,WISEA J020956.05-042857.1,32.48364,-4.48262,G,179876.0,0.6,,,0.001,5,0,12,3,2,0,0,A020956-0428,loc,,,,,,
SN2007ur,SDSS J020841.41-033406.3,32.17329,-3.5696,G,89938.0,0.3,,,0.001,5,0,0,2,2,0,0,A020841-0334,loc,,,,,,
SN2007us,WISEA J022754.66-080054.8,36.978609999999996,-8.01534,G,179876.0,0.6,,,0.001,5,0,12,3,2,0,0,A022754-0800,loc,,,,,,
SN2007ut,ESSENCE J023023.638-091220.02,37.598490000000005,-9.20556,G,119917.0,0.4,,,0.001,5,0,0,1,1,0,0,A023023-0912,loc,,,,,,
SN2007uu,ESSENCE J011401.018+005347.53,18.50424,0.89654,G,149896.0,0.5,,,0.001,5,0,0,1,1,0,0,A011401+0053,loc,,,,,,
SN2007uv,GALEXMSC J011443.11+005423.8,18.67994,0.9077,G,149896.0,0.5,,,0.001,5,0,3,2,1,0,0,A011443+0054,loc,,,,,,
SN2007uw,ESSENCE J023009.796-074049.14,37.540820000000004,-7.68032,G,119917.0,0.4,,,0.001,4,0,0,1,1,0,0,A023009-0740,loc,,,,,,
SN2007ux,2MASX J10091969+1459268,152.33205,14.99094,G,9268.0,0.030914999999999998,,15.8g,,30,0,34,8,5,6,0,2MASX J10091969+1459268,host,35.49,0.2,213672.0,S0-a,0.1,J100919.7+145927
SN2008O,ESO 256- G 011,104.39633,-45.81197,G,11649.0,0.038857,,14.0,,23,2,37,5,3,17,0,ESO 256-G11,host,,,,,,
SN2008ab,GALEXASC J113445.91+535749.2,173.69133,53.96411,G,17988.0,0.06,,,0.0,5,0,8,3,1,0,0,A113445+5357,loc,,,,,,
SN2008ac,SDSS J115345.22+482521.0,178.43842,48.4225,G,15825.0,0.052788,,18.1g,,16,0,24,5,4,4,0,SDSS J115345.22+482521.0,host,,,,,,
SN2008ae,IC 0577,149.01654,10.49885,G,8994.0,0.030001999999999997,,14.9g,,53,1,71,15,13,14,0,IC 577,host,,,,,,
SN2008af,UGC 09640,224.86517,16.64511,G,10045.0,0.033507,,14.02,,58,1,48,17,13,10,0,UGC 9640,host,35.6,0.17,53552.0,E,-4.8,J145927.6+163842
SN2008ah,CGCG 038-035,162.95473,3.77941,G,20519.0,0.068445,,15.6g,,34,0,69,12,6,10,0,PGC 32586,host,,,,,,
SN2008bg,GALEXASC J125111.95+261740.9,192.79981999999998,26.2947,UvS,,,,,0.019,0,0,8,2,0,0,0,A125111+2617,loc,,,,,,
SN2008bi,NGC 2618,128.97308,0.70711,G,4031.0,0.013446000000000001,,13.0,,42,1,49,17,4,11,0,NGC 2618,host,,,,,,
SN2008ca,WISEA J122901.29+122218.0,187.25536,12.37169,G,39423.0,0.1315,,18.9g,,6,0,43,7,3,4,0,SDSS J122901.28+122218.0,host,,,,,,
SN2008cj,SDSS J123150.69+140113.0,187.96123,14.0203,G,71351.0,0.23800000000000002,,22.5g,0.01,4,0,15,2,2,4,0,A123150+1401,loc,,,,,,
SN2008cl,UGC 10261,242.76697000000001,52.45033000000001,G,19017.0,0.063434,,15.20,,35,1,55,15,4,10,2,UGC 10261,host,,,,,,
SN2008cr,WISEA J114334.43+462202.7,175.89341000000002,46.36742,G,122915.0,0.41,,23.0g,0.015,4,0,35,4,2,4,0,A114334+4622,loc,,,,,,
SN2008dh,WISEA J003510.49+231517.9,8.79348,23.25504,G,11032.0,0.0368,,17.41,,7,0,30,6,2,2,0,2MASX J00351050+2315184,host,,,,,,
SN2008dr,NGC 7222,332.71567000000005,2.1058,G,12426.0,0.041449,,14.59,,32,1,33,15,7,7,0,NGC 7222,host,,,,,,
SN2008ds,UGC 00299,7.4725399999999995,31.393359999999998,G,6305.0,0.021031,,14.96,,42,0,37,16,12,7,0,UGC 299,host,35.43,0.4,1828.0,Sc,5.3,J002953.4+312336
SN2008ee,NGC 0307,14.13575,-1.77194,G,4010.0,0.013375999999999999,,13.75,,67,1,56,17,11,7,0,NGC 307,host,33.17,0.5,3367.0,S0,-1.9,J005632.6-014619
SN2008fj,UGC 10759,258.20195,42.814859999999996,G,8138.0,0.027145,,14.5,,26,0,47,13,3,8,0,UGC 10759,host,,,,,,
SN2008fk,WISEA J023405.17+012340.2,38.52142,1.3946100000000001,G,21585.0,0.07200000000000001,,19.05,,6,0,35,7,2,2,0,2MASX J02340513+0123408,host,,,,,,
SN2008hd,SDSS J235407.91-101543.6,358.53298,-10.26212,G,23983.0,0.08,,21.9g,0.019,4,0,19,3,2,4,0,A235407-1015,loc,,,,,,
SN2008hr,WISEA J091851.73+185729.9,139.71559,18.95831,G,22725.0,0.075804,,16.7g,,21,0,42,5,4,6,0,2MASX J09185174+1857294,host,,,,,,
SN2008hs,NGC 0910,36.36158,41.82428,G,5207.0,0.017369,,13.18,,71,3,33,14,11,7,0,NGC 910,host,34.08,0.5,9201.0,E,-4.1,J022526.8+414928
SN2008hv,NGC 2765,136.90268,3.3929,G,3762.0,0.012549,,13.0g,,117,0,84,22,14,15,0,NGC 2765,host,33.75,0.2,25646.0,S0,-1.8,J090736.6+032334
SN2008hz,WISEA J004319.36+421017.7,10.830789999999999,42.17153,G,21900.0,0.07305,,17.5V,,17,0,32,7,4,0,0,SKHV 220,host,,,,,,
SN2008id,LEDA 5068244,36.945370000000004,-4.579969999999999,G,192767.0,0.643,,21.9V,0.026000000000000002,7,0,0,1,2,0,0,A022747-0434,loc,,,,,,
SN2008iq,WISEA J103926.97+050524.5,159.86248999999998,5.09011,G,21798.0,0.07270900000000001,,18.4g,0.034,13,0,61,8,4,8,0,A103926+0505,loc,,,,,,
SN2008ir,WISEA J081612.55-072132.7,124.05233,-7.3591,IrS,,,,,0.03,0,0,12,1,0,0,0,A081612-0721,loc,,,,,,
SN2008s1,UGC 08472,202.30684,11.27582,G,6624.0,0.022095,,14.7g,,54,0,78,15,10,13,0,UGC 8472,host,,,,,,
SN2009L,NGC 4854,194.69751000000002,27.674740000000003,G,8374.0,0.027933,,14.6g,,122,2,74,21,19,8,0,NGC 4854,host,35.56,0.46,44502.0,S0,-2.1,J125847.4+274029
SN2009an,NGC 4332,185.69483,65.84378000000001,G,2768.0,0.009233,,13.3g,,103,2,83,25,13,10,0,NGC 4332,host,,,,,,
SN2009as,ESO 447- G 037,221.86112000000003,-30.64531,G,6649.0,0.022179,,16,,28,2,49,9,1,15,0,ESO 447-G37,host,,,,,,
SN2009cj,WISEA J094530.43+063223.3,146.37683,6.53983,G,26088.0,0.087019,,17.7g,0.002,18,0,46,9,4,4,0,A094530+0632,loc,,,,,,
SN2009cn,SDSS J110306.62+500935.7,165.7776,50.15994,G,59958.0,0.2,SN,23.1g,0.009000000000000001,5,0,15,2,2,4,0,A110306+5009,loc,,,,,,
SN2009cp,WISEA J091512.86+190549.3,138.80357,19.09704,G,65954.0,0.22,SN,19.2g,0.059000000000000004,5,0,41,4,2,6,0,A091512+1905,loc,,,,,,
SN2009cs,CRTS J141519.69+162518.5,213.83203999999998,16.42181,G,50965.0,0.17,SN,,0.109,5,0,0,1,1,0,0,A141519+1625,loc,,,,,,
SN2009cu,WISEA J132912.61+464326.4,202.30244,46.72408,G,29979.0,0.1,SN,19.9g,0.017,5,0,35,5,2,4,0,A132912+4643,loc,,,,,,
SN2009cx,WISEA J122439.30+085559.0,186.16378999999998,8.933019999999999,G,53963.0,0.18,SN,20.1g,0.027999999999999997,5,0,31,4,2,4,0,A122439+0855,loc,,,,,,
SN2009db,CRTS J142154.70+260108.3,215.47792,26.01897,G,,,,,0.106,4,0,0,1,0,0,0,A142154+2601,loc,,,,,,
SN2009dg,CRTS J113344.93+143447.9,173.43721000000002,14.579970000000001,G,26981.0,0.09,SN,,0.0,4,0,0,1,1,0,0,A113344+1434,loc,,,,,,
SN2009dk,CRTS J113023.64+021435.2,172.5985,2.2431099999999997,G,23983.0,0.08,SN,,0.0,4,0,0,1,1,0,0,A113023+0214,loc,,,,,,
SN2009dl,WISEA J120807.32-315931.8,182.03058000000001,-31.99217,G,42840.0,0.1429,,,0.11199999999999999,3,0,12,2,1,0,0,A120807-3159,loc,,,,,,
SN2009du,CRTS J133946.36-212719.1,204.94317,-21.45531,G,18587.0,0.062,SN,,0.0,3,0,0,1,1,0,0,A133946-2127,loc,,,,,,
SN2009eh,MENeaCS MKW03S_04_14_0 HOST,230.15854,7.659689999999999,G,13634.0,0.045477,,17.0g,0.040999999999999995,20,0,48,8,4,6,0,A152038+0739,loc,,,,,,
SN2009eu,NGC 6166,247.16033,39.551559999999995,G,9100.0,0.030354000000000003,,12.78,,627,26,150,29,34,7,0,NGC 6166,host,35.48,0.46,58265.0,E,-4.3,J162838.3+393305
SN2009fj,ESO 267- G 016,181.59503999999998,-44.44847,G,3108.0,0.010367,,14.21,,23,0,50,10,5,14,0,ESO 267-G16,host,,,,,,
SN2009fk,NGC 7364,341.10154,-0.16209,G,4865.0,0.016228,,13.4g,,102,1,85,32,27,14,0,NGC 7364,host,34.17,0.4,69630.0,S0-a,0.2,J224424.4-000943
SN2009fl,NGC 6146,246.29316,40.89286,G,8820.0,0.029419999999999998,,13.51,,148,4,57,32,21,11,0,NGC 6146,host,34.7,0.44,58080.0,E,-4.8,J162510.3+405334
SN2009gf,NGC 5525,213.91345,14.282620000000001,G,5553.0,0.018522999999999998,,13.6g,,62,1,74,19,14,15,0,NGC 5525,host,,,,,,
SN2009hn,UGC 02005,37.99069,1.24652,G,6609.0,0.022045,,14.1g,,51,1,68,16,10,15,1,UGC 2005,host,,,,,,
SN2009hw,2MASS J19203399+4333487,290.14165,43.56355,IrS,,,,,0.054000000000000006,0,0,6,1,0,0,0,A192034+4333,loc,,,,,,
SN2009iv,GIN 163,44.55922,5.97182,G,6758.0,0.022542,,14.35,0.006999999999999999,29,0,31,8,7,2,0,A025814+0558,loc,,,,,,
SN2009iy,UGC 08520,202.49158,80.50253000000001,G,7491.0,0.024987,,15.20,,15,0,38,7,1,7,0,UGC 8520,host,,,,,,
SN2009ko,UGC 04175,120.49372,15.05875,G,4842.0,0.01615,,14.9g,,31,0,50,12,9,9,0,UGC 4175,host,,,,,,
SN2009ku,WISEA J032953.28-280511.9,52.471630000000005,-28.086609999999997,G,23983.0,0.08,,19.54,0.011000000000000001,11,0,39,8,1,0,0,A032953-2805,loc,,,,,,
SN2009kv,PS1 J022106.60-050123.8,35.2775,-5.023280000000001,G,95934.0,0.32,,,0.001,5,0,0,1,1,0,0,A022106-0501,loc,,,,,,
SN2009kw,PS1 J033823.39-281511.8,54.59746,-28.25328,G,71950.0,0.24,,,0.003,3,0,0,1,1,0,0,A033823-2815,loc,,,,,,
SN2009kx,WISEA J022113.72-035436.8,35.30717,-3.9099699999999995,G,68952.0,0.23,,,0.008,5,0,22,4,2,0,0,A022113-0354,loc,,,,,,
SN2009ky,GALEXASC J033428.76-275429.9,53.61996,-27.90847,G,77946.0,0.26,,,0.005,4,0,18,4,1,0,0,A033428-2754,loc,,,,,,
SN2009kz,SDSS J022240.06-040137.6,35.666959999999996,-4.027,G,80944.0,0.27,,20.6r,0.019,5,0,10,3,2,0,0,A022240-0401,loc,,,,,,
SN2009me,WISEA J120939.97+434029.9,182.41675,43.67515,G,,,,18.8g,0.03,5,0,35,5,0,4,0,A120939+4340,loc,,,,,,
SN2009ml,LEDA 5068053,358.3895,-10.163889999999999,G,62956.0,0.21,,23.1g,0.003,4,0,0,1,1,0,0,A235333-1009,loc,,,,,,
SN2009ms,SDSS J103955.38+394810.7,159.9808,39.803000000000004,G,32977.0,0.11,,19.4g,0.002,4,0,15,2,2,4,1,A103955+3948,loc,,,,,,
SN2009mt,SDSS J040257.62+175625.6,60.74,17.94039,G,,,,,0.028999999999999998,4,0,0,2,0,0,0,A040257+1756,loc,,,,,,
SN2009ni,CSS J084441.52-061935.0,131.173,-6.32639,G,,,,,0.009000000000000001,3,0,0,1,0,0,0,A084441-0619,loc,,,,,,
SN2010ar,PS1-10v,150.85866000000001,1.02942,SN,29380.0,0.098,,,0.0,1,0,0,1,1,0,0,A100326+0101,loc,,,,,,
SN2010bu,SDSS J154258.15+021651.6,235.74229,2.2810200000000003,G,,,,21.7g,0.06,0,0,15,1,0,4,0,A154258+0216,loc,,,,,,
SN2010dl,IC 1391,323.75166,-0.51144,G,9004.0,0.030033999999999998,,15.6g,,33,0,76,14,8,11,0,IC 1391,host,37.0,0.5,67002.0,E,-5.0,J213500.4-003041
SN2010ex,KUG 2257+258,345.04487,26.09656,G,6839.0,0.022812,,15.68,,35,1,39,11,12,3,0,CGCG 475-019,host,,,,,,
SN2010fa,WISEA J141301.87+542745.3,213.25768,54.462819999999994,G,111823.0,0.373,,21.8g,0.009000000000000001,4,0,31,4,1,4,0,A141301+5427,loc,,,,,,
SN2010fb,SDSS J160818.35+545429.3,242.07648999999998,54.908159999999995,G,100730.0,0.336,,21.7g,0.006999999999999999,6,0,21,4,1,4,0,A160818+5454,loc,,,,,,
SN2010fc,WISEA J161428.59+544333.5,243.61925,54.72597,G,69852.0,0.233,,20.4g,0.012,5,0,37,5,2,4,0,A161428+5443,loc,,,,,,
SN2010fe,PS1 J160852.64+550017.4,242.21937000000003,55.00484,G,128911.0,0.43,SN,,0.002,5,0,0,1,0,0,0,A160852+5500,loc,,,,,,
SN2010fh,WISEA J141718.46+535841.6,214.32697000000002,53.97821999999999,G,116020.0,0.387,,21.2g,0.015,6,0,27,3,2,4,0,A141718+5358,loc,,,,,,
