Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
SN2007im,2007-08-31,NUV,22h26m11.78s,-12d08m09.7s,3,2,1,1474,1122,1122,SN2007im-NUV.fits.gz
SN2007ip,2007-09-10,NUV,1h35m08.82s,36d01m04.8s,6,4,2,1070,1531,1528,SN2007ip-NUV.fits.gz
SN2007is,2007-09-14,FUV,16h47m14.59s,40d14m36.9s,3,2,1,109,273,273,SN2007is-FUV.fits.gz
SN2007is,2007-09-14,NUV,16h47m14.59s,40d14m36.9s,4,2,2,109,626,273,SN2007is-NUV.fits.gz
SN2007ix,2007-09-03,FUV,0h51m30.88s,-0d56m50.6s,2,1,1,1429,47,47,SN2007ix-FUV.fits.gz
SN2007ix,2007-09-03,NUV,0h51m30.88s,-0d56m50.6s,2,1,1,1429,47,47,SN2007ix-NUV.fits.gz
SN2007iy,2007-09-03,NUV,20h41m06s,-0d25m19.6356s,35,24,11,1148,1035,323,SN2007iy-NUV.fits.gz
SN2007jb,2007-09-04,FUV,0h26m33.79s,0d02m31.1s,5,1,4,1077,389,32,SN2007jb-FUV.fits.gz
SN2007jb,2007-09-04,NUV,0h26m33.79s,0d02m31.1s,5,1,4,1077,389,32,SN2007jb-NUV.fits.gz
SN2007jc,2007-09-04,FUV,23h23m48.62s,-1d08m10.1s,3,2,1,1471,406,407,SN2007jc-FUV.fits.gz
SN2007jc,2007-09-04,NUV,23h23m48.62s,-1d08m10.1s,3,2,1,1471,406,407,SN2007jc-NUV.fits.gz
SN2007je,2007-09-12,FUV,2h11m47.31s,-0d54m44.8s,4,2,2,1072,406,406,SN2007je-FUV.fits.gz
SN2007je,2007-09-12,NUV,2h11m47.31s,-0d54m44.8s,4,2,2,1072,406,406,SN2007je-NUV.fits.gz
SN2007jg,2007-09-14,FUV,3h29m50.81s,0d03m24.6s,3,1,2,277,461,103,SN2007jg-FUV.fits.gz
SN2007jg,2007-09-14,NUV,3h29m50.81s,0d03m24.6s,3,1,2,277,461,103,SN2007jg-NUV.fits.gz
SN2007jh,2007-09-15,FUV,3h36m01.578s,1d06m16.88s,2,1,1,1388,444,444,SN2007jh-FUV.fits.gz
SN2007jh,2007-09-15,NUV,3h36m01.578s,1d06m16.88s,2,1,1,1388,444,444,SN2007jh-NUV.fits.gz
SN2007jj,2007-09-03,FUV,1h45m26.73s,-0d01m09.9s,5,2,3,1064,422,34,SN2007jj-FUV.fits.gz
SN2007jj,2007-09-03,NUV,1h45m26.73s,-0d01m09.9s,5,2,3,1064,422,34,SN2007jj-NUV.fits.gz
SN2007jk,2007-09-03,FUV,2h55m05.4s,-0d08m51.7s,4,3,1,1017,45,46,SN2007jk-FUV.fits.gz
SN2007jk,2007-09-03,NUV,2h55m05.4s,-0d08m51.7s,5,3,2,1017,783,46,SN2007jk-NUV.fits.gz
SN2007jo,2007-09-03,FUV,23h10m12.58s,-0d55m53.1s,6,4,2,1471,402,5,SN2007jo-FUV.fits.gz
SN2007jo,2007-09-03,NUV,23h10m12.58s,-0d55m53.1s,6,4,2,1471,402,5,SN2007jo-NUV.fits.gz
SN2007jp,2007-09-03,FUV,23h44m41.28s,-0d01m48.27s,7,4,3,353,361,19,SN2007jp-FUV.fits.gz
SN2007jp,2007-09-03,NUV,23h44m41.28s,-0d01m48.27s,7,4,3,353,361,19,SN2007jp-NUV.fits.gz
SN2007jq,2007-09-04,FUV,0h11m58.61s,0d59m53.4s,7,2,5,353,391,29,SN2007jq-FUV.fits.gz
SN2007jq,2007-09-04,NUV,0h11m58.61s,0d59m53.4s,7,2,5,353,391,29,SN2007jq-NUV.fits.gz
SN2007jr,2007-09-04,FUV,2h22m57.28s,1d01m32.7s,5,1,4,1380,441,416,SN2007jr-FUV.fits.gz
SN2007jr,2007-09-04,NUV,2h22m57.28s,1d01m32.7s,5,1,4,1380,441,416,SN2007jr-NUV.fits.gz
SN2007jt,2007-09-12,FUV,2h28m32.76s,-1d02m34.12s,3,1,2,675,397,397,SN2007jt-FUV.fits.gz
SN2007jt,2007-09-12,NUV,2h28m32.76s,-1d02m34.12s,3,1,2,675,397,397,SN2007jt-NUV.fits.gz
SN2007ju,2007-09-14,FUV,0h11m50.465s,-0d20m21.67s,5,2,3,363,404,366,SN2007ju-FUV.fits.gz
SN2007ju,2007-09-14,NUV,0h11m50.465s,-0d20m21.67s,5,2,3,363,404,366,SN2007ju-NUV.fits.gz
SN2007jv,2007-09-14,FUV,0h15m36.91s,-0d23m21.6s,6,2,4,363,410,366,SN2007jv-FUV.fits.gz
SN2007jv,2007-09-14,NUV,0h15m36.91s,-0d23m21.6s,6,2,4,363,410,366,SN2007jv-NUV.fits.gz
SN2007jw,2007-09-14,FUV,2h02m32.74s,-1d05m21s,4,2,2,1074,403,404,SN2007jw-FUV.fits.gz
SN2007jw,2007-09-14,NUV,2h02m32.74s,-1d05m21s,4,2,2,1074,403,404,SN2007jw-NUV.fits.gz
SN2007jy,2007-09-03,NUV,20h51m21.43s,0d23m57.8s,10,9,1,1477,365,365,SN2007jy-NUV.fits.gz
SN2007jz,2007-09-05,FUV,1h23m56.01s,1d15m18s,7,2,5,1074,394,28,SN2007jz-FUV.fits.gz
SN2007jz,2007-09-05,NUV,1h23m56.01s,1d15m18s,7,2,5,1074,394,28,SN2007jz-NUV.fits.gz
SN2007kb,2007-09-13,NUV,20h52m24.72s,0d16m38.9s,12,11,1,1487,355,355,SN2007kb-NUV.fits.gz
SN2007kd,2007-09-23,FUV,9h25m58.01s,34d37m59.3s,3,2,1,1321,503,503,SN2007kd-FUV.fits.gz
SN2007kd,2007-09-23,NUV,9h25m58.01s,34d37m59.3s,6,4,2,1332,903,503,SN2007kd-NUV.fits.gz
SN2007kp,2007-09-13,FUV,22h09m29.59s,0d44m16.4s,12,5,7,1132,376,342,SN2007kp-FUV.fits.gz
SN2007kp,2007-09-13,NUV,22h09m29.59s,0d44m16.4s,45,6,39,1132,1074,342,SN2007kp-NUV.fits.gz
SN2007kq,2007-09-14,FUV,0h19m43.97s,-0d24m00.35s,9,3,6,1087,381,21,SN2007kq-FUV.fits.gz
SN2007kq,2007-09-14,NUV,0h19m43.97s,-0d24m00.35s,9,3,6,1087,381,21,SN2007kq-NUV.fits.gz
SN2007kr,2007-09-14,FUV,0h25m27.59s,-0d50m21.6s,6,2,4,1440,46,22,SN2007kr-FUV.fits.gz
SN2007kr,2007-09-14,NUV,0h25m27.59s,-0d50m21.6s,6,2,4,1440,46,22,SN2007kr-NUV.fits.gz
SN2007ku,2007-09-16,FUV,1h33m28.3s,0d31m28.6s,8,2,6,1077,409,9,SN2007ku-FUV.fits.gz
SN2007ku,2007-09-16,NUV,1h33m28.3s,0d31m28.6s,8,2,6,1077,409,9,SN2007ku-NUV.fits.gz
SN2007kv,2007-09-19,FUV,1h10m15.94s,0d28m19.2s,3,1,2,1443,33,19,SN2007kv-FUV.fits.gz
SN2007kv,2007-09-19,NUV,1h10m15.94s,0d28m19.2s,8,1,7,1443,1146,19,SN2007kv-NUV.fits.gz
SN2007kx,2007-09-22,FUV,0h13m42.874s,0d39m08.38s,7,2,5,371,403,358,SN2007kx-FUV.fits.gz
SN2007kx,2007-09-22,NUV,0h13m42.874s,0d39m08.38s,7,2,5,371,403,358,SN2007kx-NUV.fits.gz
SN2007la,2007-09-30,NUV,22h29m54.72s,1d03m30.49s,2,1,1,1131,1473,1473,SN2007la-NUV.fits.gz
SN2007lc,2007-10-06,FUV,0h49m09.13s,0d35m47.8s,4,1,3,1462,28,0,SN2007lc-FUV.fits.gz
SN2007lc,2007-10-06,NUV,0h49m09.13s,0d35m47.8s,4,1,3,1462,28,0,SN2007lc-NUV.fits.gz
SN2007le,2007-10-13,FUV,23h38m48.45s,-6d31m21.7s,5,4,1,1457,328,329,SN2007le-FUV.fits.gz
SN2007le,2007-10-13,NUV,23h38m48.45s,-6d31m21.7s,5,4,1,1457,328,329,SN2007le-NUV.fits.gz
SN2007lf,2007-09-03,FUV,0h16m45.46s,1d12m03.2s,7,2,5,352,54,31,SN2007lf-FUV.fits.gz
SN2007lf,2007-09-03,NUV,0h16m45.46s,1d12m03.2s,7,2,5,352,54,31,SN2007lf-NUV.fits.gz
SN2007lg,2007-09-22,FUV,0h46m03.93s,-0d00m38.9s,4,1,3,1448,9,2,SN2007lg-FUV.fits.gz
SN2007lg,2007-09-22,NUV,0h46m03.93s,-0d00m38.9s,4,1,3,1448,9,2,SN2007lg-NUV.fits.gz
SN2007lh,2007-09-22,FUV,1h08m52.02s,1d11m52.4s,4,2,2,1446,374,2,SN2007lh-FUV.fits.gz
SN2007lh,2007-09-22,NUV,1h08m52.02s,1d11m52.4s,14,2,12,1446,1102,2,SN2007lh-NUV.fits.gz
SN2007li,2007-09-22,FUV,1h13m04.02s,-0d32m24s,8,1,7,1446,378,11,SN2007li-FUV.fits.gz
SN2007li,2007-09-22,NUV,1h13m04.02s,-0d32m24s,12,1,11,1446,1102,11,SN2007li-NUV.fits.gz
SN2007lk,2007-10-03,FUV,1h57m50.15s,-0d23m53.5s,4,2,2,1093,383,384,SN2007lk-FUV.fits.gz
SN2007lk,2007-10-03,NUV,1h57m50.15s,-0d23m53.5s,4,2,2,1093,383,384,SN2007lk-NUV.fits.gz
SN2007lm,2007-10-03,FUV,3h13m40.44s,0d37m47.9s,4,1,3,1408,446,446,SN2007lm-FUV.fits.gz
SN2007lm,2007-10-03,NUV,3h13m40.44s,0d37m47.9s,5,1,4,1408,446,58,SN2007lm-NUV.fits.gz
SN2007ln,2007-10-03,FUV,3h40m43.21s,1d00m11s,2,1,1,1406,427,427,SN2007ln-FUV.fits.gz
SN2007ln,2007-10-03,NUV,3h40m43.21s,1d00m11s,2,1,1,1406,427,427,SN2007ln-NUV.fits.gz
SN2007lo,2007-10-03,NUV,22h35m56.16s,0d36m32.79s,2,1,1,1134,1470,1470,SN2007lo-NUV.fits.gz
SN2007lp,2007-10-03,FUV,22h43m41.04s,0d25m13.84s,4,2,2,385,369,364,SN2007lp-FUV.fits.gz
SN2007lp,2007-10-03,NUV,22h43m41.04s,0d25m13.84s,5,2,3,385,727,364,SN2007lp-NUV.fits.gz
SN2007lq,2007-10-06,FUV,0h23m07.89s,0d58m58.9s,6,1,5,1109,357,0,SN2007lq-FUV.fits.gz
SN2007lq,2007-10-06,NUV,0h23m07.89s,0d58m58.9s,6,1,5,1109,357,0,SN2007lq-NUV.fits.gz
SN2007lt,2007-10-06,FUV,21h53m47.28s,0d00m54.1s,6,4,2,409,334,319,SN2007lt-FUV.fits.gz
SN2007lt,2007-10-06,NUV,21h53m47.28s,0d00m54.1s,6,4,2,409,334,319,SN2007lt-NUV.fits.gz
SN2007lu,2007-10-06,FUV,22h01m34.9s,-0d15m24.8s,5,2,3,388,348,346,SN2007lu-FUV.fits.gz
SN2007lu,2007-10-06,NUV,22h01m34.9s,-0d15m24.8s,6,2,4,388,721,346,SN2007lu-NUV.fits.gz
SN2007lv,2007-10-06,FUV,23h24m48s,0d56m40.38s,6,3,3,1502,374,324,SN2007lv-FUV.fits.gz
SN2007lv,2007-10-06,NUV,23h24m48s,0d56m40.38s,12,3,9,1502,750,324,SN2007lv-NUV.fits.gz
SN2007ly,2007-10-08,NUV,0h22m53.37s,0d46m33.5s,28,27,1,1494,742,742,SN2007ly-NUV.fits.gz
SN2007ma,2007-10-08,FUV,0h44m53.77s,-0d59m48.9s,5,3,2,29,13,12,SN2007ma-FUV.fits.gz
SN2007ma,2007-10-08,NUV,0h44m53.77s,-0d59m48.9s,5,3,2,29,13,12,SN2007ma-NUV.fits.gz
SN2007mc,2007-10-08,FUV,1h07m25.7s,1d02m37.4s,5,3,2,1462,358,20,SN2007mc-FUV.fits.gz
SN2007mc,2007-10-08,NUV,1h07m25.7s,1d02m37.4s,16,3,13,1462,1086,20,SN2007mc-NUV.fits.gz
SN2007me,2007-10-08,FUV,1h41m03.84s,-0d26m53.78s,3,2,1,13,374,375,SN2007me-FUV.fits.gz
SN2007me,2007-10-08,NUV,1h41m03.84s,-0d26m53.78s,3,2,1,13,374,375,SN2007me-NUV.fits.gz
SN2007mf,2007-10-08,FUV,1h58m54.86s,-1d01m37.1s,4,2,2,1098,379,379,SN2007mf-FUV.fits.gz
SN2007mf,2007-10-08,NUV,1h58m54.86s,-1d01m37.1s,4,2,2,1098,379,379,SN2007mf-NUV.fits.gz
SN2007mh,2007-10-08,FUV,3h14m32.088s,0d16m08.27s,4,1,3,1413,441,441,SN2007mh-FUV.fits.gz
SN2007mh,2007-10-08,NUV,3h14m32.088s,0d16m08.27s,5,1,4,1413,441,53,SN2007mh-NUV.fits.gz
SN2007mi,2007-10-08,FUV,3h23m31.365s,0d40m02.22s,3,1,2,1413,433,433,SN2007mi-FUV.fits.gz
SN2007mi,2007-10-08,NUV,3h23m31.365s,0d40m02.22s,3,1,2,1413,433,433,SN2007mi-NUV.fits.gz
SN2007mk,2007-10-08,FUV,23h56m16.8s,-0d30m02.9s,5,3,2,1448,32,11,SN2007mk-FUV.fits.gz
SN2007mk,2007-10-08,NUV,23h56m16.8s,-0d30m02.9s,5,3,2,1448,32,11,SN2007mk-NUV.fits.gz
SN2007mo,2007-10-09,FUV,22h11m33.85s,0d45m53.2s,16,9,7,1158,350,316,SN2007mo-FUV.fits.gz
SN2007mo,2007-10-09,NUV,22h11m33.85s,0d45m53.2s,48,10,38,1158,1048,316,SN2007mo-NUV.fits.gz
SN2007mp,2007-10-12,FUV,21h16m35.63s,-0d46m11.6s,5,2,3,391,338,332,SN2007mp-FUV.fits.gz
SN2007mp,2007-10-12,NUV,21h16m35.63s,-0d46m11.6s,15,2,13,391,1398,332,SN2007mp-NUV.fits.gz
SN2007mt,2007-09-19,FUV,1h45m56.59s,-0d13m03.5s,5,2,3,1080,406,18,SN2007mt-FUV.fits.gz
SN2007mt,2007-09-19,NUV,1h45m56.59s,-0d13m03.5s,5,2,3,1080,406,18,SN2007mt-NUV.fits.gz
SN2007mu,2007-09-22,FUV,0h12m18.56s,-0d04m38.3s,5,2,3,371,396,358,SN2007mu-FUV.fits.gz
SN2007mu,2007-09-22,NUV,0h12m18.56s,-0d04m38.3s,5,2,3,371,396,358,SN2007mu-NUV.fits.gz
SN2007mv,2007-09-22,FUV,0h35m37.668s,0d22m10.29s,6,4,2,1452,1,1,SN2007mv-FUV.fits.gz
SN2007mv,2007-09-22,NUV,0h35m37.668s,0d22m10.29s,6,4,2,1452,1,1,SN2007mv-NUV.fits.gz
SN2007mw,2007-10-03,FUV,23h03m02.64s,0d50m57.8s,3,2,1,1147,372,372,SN2007mw-FUV.fits.gz
SN2007mw,2007-10-03,NUV,23h03m02.64s,0d50m57.8s,4,3,1,1147,372,372,SN2007mw-NUV.fits.gz
SN2007mx,2007-10-06,FUV,21h14m10.8s,-0d17m46.5s,4,2,2,385,309,309,SN2007mx-FUV.fits.gz
SN2007mx,2007-10-06,NUV,21h14m10.8s,-0d17m46.5s,10,2,8,385,657,309,SN2007mx-NUV.fits.gz
SN2007my,2007-10-06,FUV,21h55m32.16s,-0d22m18.5s,6,4,2,409,334,319,SN2007my-FUV.fits.gz
SN2007my,2007-10-06,NUV,21h55m32.16s,-0d22m18.5s,6,4,2,409,334,319,SN2007my-NUV.fits.gz
SN2007mz,2007-10-06,FUV,22h07m51.2s,-1d04m11.8s,6,5,1,1155,321,322,SN2007mz-FUV.fits.gz
SN2007mz,2007-10-06,NUV,22h07m51.2s,-1d04m11.8s,8,7,1,1155,321,322,SN2007mz-NUV.fits.gz
SN2007na,2007-10-06,FUV,22h13m32.88s,0d52m49.804s,15,7,8,1155,355,319,SN2007na-FUV.fits.gz
SN2007na,2007-10-06,NUV,22h13m32.88s,0d52m49.804s,52,8,44,1155,1406,319,SN2007na-NUV.fits.gz
SN2007nb,2007-10-06,FUV,23h25m30.06s,0d25m24.4s,83,80,3,1502,374,324,SN2007nb-FUV.fits.gz
SN2007nb,2007-10-06,NUV,23h25m30.06s,0d25m24.4s,98,88,10,1502,750,324,SN2007nb-NUV.fits.gz
SN2007nd,2007-10-08,FUV,0h40m18.81s,-1d02m14.5s,4,2,2,1451,20,2,SN2007nd-FUV.fits.gz
SN2007nd,2007-10-08,NUV,0h40m18.81s,-1d02m14.5s,4,2,2,1451,20,2,SN2007nd-NUV.fits.gz
SN2007ne,2007-10-08,FUV,0h54m02.21s,1d04m08s,6,1,5,16,385,348,SN2007ne-FUV.fits.gz
SN2007ne,2007-10-08,NUV,0h54m02.21s,1d04m08s,6,1,5,16,385,348,SN2007ne-NUV.fits.gz
SN2007nf,2007-10-08,FUV,1h03m26.6s,0d19m53.83s,4,2,2,1462,11,12,SN2007nf-FUV.fits.gz
SN2007nf,2007-10-08,NUV,1h03m26.6s,0d19m53.83s,4,2,2,1462,11,12,SN2007nf-NUV.fits.gz
SN2007ng,2007-10-08,NUV,2h25m37.94s,0d42m32s,29,28,1,1414,382,382,SN2007ng-NUV.fits.gz
SN2007np,2007-10-10,FUV,1h58m49.66s,-2d26m27.5s,2,1,1,325,22,23,SN2007np-FUV.fits.gz
SN2007np,2007-10-10,NUV,1h58m49.66s,-2d26m27.5s,2,1,1,325,22,23,SN2007np-NUV.fits.gz
SN2007nq,2007-10-21,FUV,0h57m33.6s,-1d23m19.5s,5,1,4,1477,345,335,SN2007nq-FUV.fits.gz
SN2007nq,2007-10-21,NUV,0h57m33.6s,-1d23m19.5s,5,1,4,1477,345,335,SN2007nq-NUV.fits.gz
SN2007nz,2007-10-08,FUV,3h25m11.352s,-0d06m22.59s,3,1,2,1413,434,434,SN2007nz-FUV.fits.gz
SN2007nz,2007-10-08,NUV,3h25m11.352s,-0d06m22.59s,3,1,2,1413,434,434,SN2007nz-NUV.fits.gz
SN2007oa,2007-10-09,FUV,22h13m51.36s,-0d55m13.0188s,12,6,6,1158,350,317,SN2007oa-FUV.fits.gz
SN2007oa,2007-10-09,NUV,22h13m51.36s,-0d55m13.0188s,49,7,42,1158,1085,317,SN2007oa-NUV.fits.gz
SN2007oi,2007-10-13,FUV,0h21m17.87s,1d04m28.3s,4,3,1,392,8,8,SN2007oi-FUV.fits.gz
SN2007oi,2007-10-13,NUV,0h21m17.87s,1d04m28.3s,4,3,1,392,8,8,SN2007oi-NUV.fits.gz
SN2007oj,2007-10-15,FUV,23h51m37.92s,0d16m47.38s,7,5,2,395,325,326,SN2007oj-FUV.fits.gz
SN2007oj,2007-10-15,NUV,23h51m37.92s,0d16m47.38s,7,5,2,395,325,326,SN2007oj-NUV.fits.gz
SN2007ol,2007-10-29,FUV,1h37m23.78s,-0d18m42.1s,5,4,1,1120,353,354,SN2007ol-FUV.fits.gz
SN2007ol,2007-10-29,NUV,1h37m23.78s,-0d18m42.1s,5,4,1,1120,353,354,SN2007ol-NUV.fits.gz
SN2007om,2007-10-30,FUV,23h54m20.72s,-0d55m02.1s,6,4,2,1472,12,12,SN2007om-FUV.fits.gz
SN2007om,2007-10-30,NUV,23h54m20.72s,-0d55m02.1s,6,4,2,1472,12,12,SN2007om-NUV.fits.gz
SN2007on,2007-11-05,FUV,3h38m50.9s,-35d34m30s,40,36,4,1429,67,12,SN2007on-FUV.fits.gz
SN2007on,2007-11-05,NUV,3h38m50.9s,-35d34m30s,50,38,12,1429,757,12,SN2007on-NUV.fits.gz
SN2007oq,2007-10-06,FUV,21h42m30.75s,0d59m04.6s,3,2,1,1497,338,339,SN2007oq-FUV.fits.gz
SN2007oq,2007-10-06,NUV,21h42m30.75s,0d59m04.6s,3,2,1,1497,338,339,SN2007oq-NUV.fits.gz
SN2007or,2007-10-09,FUV,1h42m38.34s,1d01m49.6s,3,1,2,14,375,376,SN2007or-FUV.fits.gz
SN2007or,2007-10-09,NUV,1h42m38.34s,1d01m49.6s,4,1,3,14,1479,376,SN2007or-NUV.fits.gz
SN2007os,2007-10-11,FUV,1h57m38.59s,-0d31m18.5s,4,2,2,1101,375,376,SN2007os-FUV.fits.gz
SN2007os,2007-10-11,NUV,1h57m38.59s,-0d31m18.5s,4,2,2,1101,375,376,SN2007os-NUV.fits.gz
SN2007ot,2007-10-12,FUV,0h35m36.775s,-0d13m57.36s,6,5,1,33,29,29,SN2007ot-FUV.fits.gz
SN2007ot,2007-10-12,NUV,0h35m36.775s,-0d13m57.36s,6,5,1,33,29,29,SN2007ot-NUV.fits.gz
SN2007ox,2007-10-13,NUV,22h46m58.08s,-0d04m18.5s,6,5,1,1159,724,725,SN2007ox-NUV.fits.gz
SN2007oy,2007-10-15,FUV,23h17m55.44s,1d13m25.1s,3,2,1,377,334,334,SN2007oy-FUV.fits.gz
SN2007oy,2007-10-15,NUV,23h17m55.44s,1d13m25.1s,7,2,5,377,1433,334,SN2007oy-NUV.fits.gz
SN2007oz,2007-10-15,FUV,23h57m16.57s,0d14m57.7s,3,2,1,1455,25,26,SN2007oz-FUV.fits.gz
SN2007oz,2007-10-15,NUV,23h57m16.57s,0d14m57.7s,3,2,1,1455,25,26,SN2007oz-NUV.fits.gz
SN2007pb,2007-10-19,FUV,23h48m25s,-1d11m06s,5,4,1,1517,0,0,SN2007pb-FUV.fits.gz
SN2007pb,2007-10-19,NUV,23h48m25s,-1d11m06s,5,4,1,1517,0,0,SN2007pb-NUV.fits.gz
SN2007pc,2007-10-20,FUV,21h15m49.47s,0d39m05s,4,3,1,1162,331,332,SN2007pc-FUV.fits.gz
SN2007pc,2007-10-20,NUV,21h15m49.47s,0d39m05s,4,3,1,1162,331,332,SN2007pc-NUV.fits.gz
SN2007pe,2007-10-21,FUV,2h21m03.96s,0d29m47.5s,2,1,1,1427,369,369,SN2007pe-FUV.fits.gz
SN2007pe,2007-10-21,NUV,2h21m03.96s,0d29m47.5s,2,1,1,1427,369,369,SN2007pe-NUV.fits.gz
SN2007pf,2007-10-29,FUV,22h11m43.2s,0d34m45.68s,10,4,6,1178,330,296,SN2007pf-FUV.fits.gz
SN2007pf,2007-10-29,NUV,22h11m43.2s,0d34m45.68s,42,5,37,1178,1028,296,SN2007pf-NUV.fits.gz
SN2007pi,2007-10-30,FUV,22h46m49.28s,0d45m20.9s,5,4,1,1176,343,344,SN2007pi-FUV.fits.gz
SN2007pi,2007-10-30,NUV,22h46m49.28s,0d45m20.9s,5,4,1,1176,343,344,SN2007pi-NUV.fits.gz
SN2007pj,2007-10-31,FUV,23h49m10.7s,0d47m52.4s,9,7,2,411,311,310,SN2007pj-FUV.fits.gz
SN2007pj,2007-10-31,NUV,23h49m10.7s,0d47m52.4s,9,7,2,411,311,310,SN2007pj-NUV.fits.gz
SN2007pn,2007-10-12,FUV,2h16m33.9s,-0d43m20.5s,5,3,2,1457,378,368,SN2007pn-FUV.fits.gz
SN2007pn,2007-10-12,NUV,2h16m33.9s,-0d43m20.5s,5,3,2,1457,378,368,SN2007pn-NUV.fits.gz
SN2007pq,2007-10-15,FUV,22h37m13.94s,0d44m10.8s,2,1,1,1146,333,333,SN2007pq-FUV.fits.gz
SN2007pq,2007-10-15,NUV,22h37m13.94s,0d44m10.8s,3,1,2,1146,1458,333,SN2007pq-NUV.fits.gz
SN2007pr,2007-10-20,FUV,23h06m13.03s,0d19m44.3s,5,4,1,1517,355,356,SN2007pr-FUV.fits.gz
SN2007pr,2007-10-20,NUV,23h06m13.03s,0d19m44.3s,6,5,1,1517,355,356,SN2007pr-NUV.fits.gz
SN2007ps,2007-10-21,FUV,2h19m13.44s,-0d23m04.4s,2,1,1,1427,369,370,SN2007ps-FUV.fits.gz
SN2007ps,2007-10-21,NUV,2h19m13.44s,-0d23m04.4s,2,1,1,1427,369,370,SN2007ps-NUV.fits.gz
SN2007pt,2007-10-29,FUV,2h07m38.372s,-0d19m26.27s,6,2,4,1119,359,359,SN2007pt-FUV.fits.gz
SN2007pt,2007-10-29,NUV,2h07m38.372s,-0d19m26.27s,6,2,4,1119,359,359,SN2007pt-NUV.fits.gz
SN2007pu,2007-10-29,NUV,22h45m58.32s,-0d38m55.99s,10,7,3,1175,1378,709,SN2007pu-NUV.fits.gz
SN2007pv,2007-10-30,FUV,21h59m45.36s,1d07m42.1s,5,4,1,1179,323,324,SN2007pv-FUV.fits.gz
SN2007px,2007-11-02,FUV,0h22m43.96s,-0d28m46s,10,7,3,1489,332,331,SN2007px-FUV.fits.gz
SN2007px,2007-11-02,NUV,0h22m43.96s,-0d28m46s,10,7,3,1489,332,331,SN2007px-NUV.fits.gz
SN2007py,2007-11-04,FUV,3h29m31.51s,0d31m00.6s,3,1,2,1440,394,54,SN2007py-FUV.fits.gz
SN2007py,2007-11-04,NUV,3h29m31.51s,0d31m00.6s,4,1,3,1440,754,54,SN2007py-NUV.fits.gz
SN2007pz,2007-11-04,FUV,3h30m25.176s,1d00m33.984s,6,4,2,1440,395,54,SN2007pz-FUV.fits.gz
SN2007pz,2007-11-04,NUV,3h30m25.176s,1d00m33.984s,6,4,2,1440,395,54,SN2007pz-NUV.fits.gz
SN2007qa,2007-11-05,FUV,1h52m34.14s,1d14m39.02s,12,3,9,1126,362,1,SN2007qa-FUV.fits.gz
SN2007qa,2007-11-05,NUV,1h52m34.14s,1d14m39.02s,22,3,19,1126,1130,1,SN2007qa-NUV.fits.gz
SN2007qd,2007-10-31,FUV,2h09m33.552s,-1d00m02.232s,5,3,2,1476,357,353,SN2007qd-FUV.fits.gz
SN2007qd,2007-10-31,NUV,2h09m33.552s,-1d00m02.232s,5,3,2,1476,357,353,SN2007qd-NUV.fits.gz
SN2007qe,2007-11-13,FUV,23h54m12.98s,27d24m33s,3,2,1,382,295,296,SN2007qe-FUV.fits.gz
SN2007qe,2007-11-13,NUV,23h54m12.98s,27d24m33s,3,2,1,382,295,296,SN2007qe-NUV.fits.gz
SN2007qf,2007-10-21,FUV,22h15m02.88s,-0d20m30.23s,12,2,10,391,338,304,SN2007qf-FUV.fits.gz
SN2007qf,2007-10-21,NUV,22h15m02.88s,-0d20m30.23s,81,2,79,391,1073,304,SN2007qf-NUV.fits.gz
SN2007qg,2007-10-23,FUV,1h32m01.97s,-0d25m47s,4,3,1,1122,354,355,SN2007qg-FUV.fits.gz
SN2007qg,2007-10-23,NUV,1h32m01.97s,-0d25m47s,4,3,1,1122,354,355,SN2007qg-NUV.fits.gz
SN2007qh,2007-10-29,FUV,0h39m30.86s,1d01m27.6s,3,2,1,1094,318,318,SN2007qh-FUV.fits.gz
SN2007qh,2007-10-29,NUV,0h39m30.86s,1d01m27.6s,3,2,1,1094,318,318,SN2007qh-NUV.fits.gz
SN2007qi,2007-10-30,FUV,23h16m28.8s,-0d05m56.1s,9,2,7,1527,345,298,SN2007qi-FUV.fits.gz
SN2007qi,2007-10-30,NUV,23h16m28.8s,-0d05m56.1s,14,2,12,1527,726,298,SN2007qi-NUV.fits.gz
SN2007qj,2007-10-31,NUV,20h49m40.08s,0d28m06.65s,10,9,1,1535,307,307,SN2007qj-NUV.fits.gz
SN2007qk,2007-10-31,FUV,21h03m14.16s,0d27m26.464s,9,6,3,1528,312,284,SN2007qk-FUV.fits.gz
SN2007qk,2007-10-31,NUV,21h03m14.16s,0d27m26.464s,14,7,7,1528,632,284,SN2007qk-NUV.fits.gz
SN2007ql,2007-10-31,FUV,21h29m43.66s,0d26m40.6s,180,111,69,1532,307,256,SN2007ql-FUV.fits.gz
SN2007ql,2007-10-31,NUV,21h29m43.66s,0d26m40.6s,376,210,166,1532,1052,256,SN2007ql-NUV.fits.gz
SN2007qo,2007-11-01,FUV,1h43m01.58s,-0d56m42.7s,4,3,1,1477,345,346,SN2007qo-FUV.fits.gz
SN2007qo,2007-11-01,NUV,1h43m01.58s,-0d56m42.7s,4,3,1,1477,345,346,SN2007qo-NUV.fits.gz
